customer_id,name,state,age,is_married,customer_health_index
C6403,nicholas clark,maryland,76,0,0.9085193095587976
C6404,cody wallace,michigan,59,1,0.8565730083642045
C6405,betty sutton,nebraska,18,1,0.5506333158056833
C6406,christina sandoval,new jersey,76,0,0.49267152853950846
C6407,darren oneill,new york,73,0,0.3117350047259735
C6408,tricia taylor,mississippi,56,1,0.12707962839975828
C6409,patricia morris md,wisconsin,18,1,0.6360942931487894
C6410,teresa bauer,wisconsin,53,1,0.7763038720686742
C6411,ronald smith,new hampshire,80,1,0.8614526596621791
C6412,kevin williamson dds,south dakota,55,1,0.8189948792948509
C6413,maria moore,pennsylvania,82,1,0.4837697531047016
C6414,nicholas bird,maryland,65,0,0.5304108157966998
C6415,carrie erickson,delaware,81,1,0.33305606609869043
C6416,robert wilson,mississippi,18,0,0.05221990114389252
C6417,julia sheppard,massachusetts,30,0,0.8615438953534448
C6418,thomas wagner,utah,26,0,0.14884579534763887
C6419,susan phillips,wisconsin,52,0,0.29198587014301414
C6420,michael mclaughlin,new hampshire,31,1,0.05338515749067374
C6421,jason clay,georgia,50,1,0.7289898054386078
C6422,regina tran,delaware,71,1,0.7635181869530293
C6423,brett edwards,alabama,48,1,0.2780192601937145
C6424,jody schaefer,california,49,1,0.7704456284172464
C6425,marissa kline dvm,north dakota,31,1,0.02591372521538482
C6426,david serrano,alaska,62,0,0.26188223176336367
C6427,emily banks,tennessee,90,0,0.19505819164417737
C6428,annette garcia,virginia,19,1,0.666934548726317
C6429,jacqueline brooks,new hampshire,90,0,0.9961500298442396
C6430,samantha taylor,delaware,44,1,0.8192941027076336
C6431,antonio harris,michigan,19,1,0.20604879553351274
C6432,kristin brooks,washington,31,0,0.34366016970978
C6433,shawn shepherd,maine,19,0,0.49822554882508363
C6434,john hill,louisiana,90,0,0.03019746226960429
C6435,timothy ramos,kansas,85,1,0.10774181179527731
C6436,joseph rogers,michigan,72,0,0.640005609907799
C6437,hannah branch,georgia,19,0,0.15350813066272873
C6438,theresa woods,tennessee,35,1,0.04633087702285421
C6439,gregory ferguson,wisconsin,68,1,0.23371542442997717
C6440,annette shepherd,alaska,48,1,0.3286668755274966
C6441,john collins,massachusetts,80,1,0.6117025981923925
C6442,ashley elliott,washington,22,0,0.5055170064475047
C6443,thomas rodriguez,nevada,30,0,0.5171089017285296
C6444,anna thompson,washington,70,1,0.259093171454018
C6445,james brooks,vermont,81,1,0.5852213258072246
C6446,steven williams,pennsylvania,81,1,0.7604682134400677
C6447,charles hernandez,new jersey,76,0,0.30699171612978793
C6448,michelle joseph,new york,88,0,0.5047792870089646
C6449,megan williams,alaska,40,1,0.29491725184326223
C6450,jeffrey watkins,new hampshire,91,0,0.9249210841229609
C6451,megan huffman,north carolina,25,0,0.027601456264498725
C6452,scott garcia,south dakota,25,1,0.9474644596629469
C6453,mary miller,illinois,54,1,0.30539172640849155
C6454,christy peterson,north dakota,57,0,0.7676073038714404
C6455,jonathan jordan,alaska,85,1,0.7643733637674961
C6456,michael aguilar,wisconsin,70,0,0.3941460085007754
C6457,michelle rodriguez,idaho,66,1,0.013694963492318468
C6458,sean moore,louisiana,51,1,0.6223612391575936
C6459,christina santiago,kansas,36,0,0.8131817994020787
C6460,mr. robert cox,nebraska,81,1,0.8197456273459579
C6461,anthony garcia,texas,62,0,0.27761946880243604
C6462,joseph dennis,hawaii,30,1,0.9031041855688455
C6463,robert ellison,kansas,62,1,0.8950657353987203
C6464,diane miller,tennessee,50,0,0.10355014116081729
C6465,james turner,oregon,30,0,0.681679778042301
C6466,ashlee guerra,minnesota,53,0,0.26118967977145846
C6467,keith parker,virginia,49,1,0.7274882999131641
C6468,nicole alvarez dds,west virginia,90,1,0.017689942481734944
C6469,mitchell smith,wisconsin,46,0,0.40739273360495754
C6470,courtney young,oklahoma,91,0,0.07626819980072774
C6471,zachary wilson,california,39,1,0.4765568740075501
C6472,ronnie smith,new jersey,54,0,0.04029781865665294
C6473,kayla hernandez,west virginia,51,1,0.6246486681885519
C6474,james wyatt,delaware,76,0,0.9589093186396367
C6475,andrew strickland,idaho,23,0,0.5462642742068229
C6476,christopher johnson md,connecticut,44,1,0.6196215583483191
C6477,sarah arias,kentucky,43,0,0.17884016627002042
C6478,robert conrad dds,illinois,54,0,0.8160737314453276
C6479,joshua hernandez,wyoming,63,0,0.3820294410735897
C6480,rachel diaz,hawaii,43,1,0.24879158981789418
C6481,shannon hunter,michigan,86,0,0.2685556546798149
C6482,jennifer mclaughlin,montana,23,1,0.7149025551759345
C6483,james bennett,utah,71,0,0.8475449396266337
C6484,barbara meyer,california,29,0,0.49172556817284063
C6485,james miller,new jersey,39,0,0.3353532425853887
C6486,stephanie logan,maine,82,0,0.4176323723655635
C6487,taylor rodgers,new jersey,44,0,0.5642312294984579
C6488,terry conley,georgia,85,1,0.26448447187165136
C6489,randy skinner,new york,67,0,0.8008171108219972
C6490,mark lloyd,north dakota,44,1,0.5823129529646545
C6491,lauren summers,tennessee,90,1,0.7458725578504243
C6492,susan thompson md,alaska,72,1,0.3843772504219781
C6493,adam bush,nebraska,27,0,0.30882094474218214
C6494,sean nelson,arizona,38,0,0.041285493392391626
C6495,andrew santiago,rhode island,26,1,0.9543737772899061
C6496,monica allen,washington,64,0,0.2967476378900662
C6497,jacob jones,kansas,85,1,0.4871181547226924
C6498,joseph hansen,new mexico,78,1,0.2061954424641842
C6499,tonya petty,california,61,0,0.7895117931354453
C6500,jerry chapman,wisconsin,83,1,0.9554954349924364
C6501,kayla hansen,oregon,81,1,0.9026107075177995
C6502,dana cooper,maryland,62,0,0.10911907810165178
C6503,richard rodriguez,north carolina,75,1,0.1027632035589171
C6504,zachary smith,rhode island,67,0,0.7599959179091137
C6505,michael palmer,kentucky,33,1,0.10375864994777895
C6506,bianca sanders,kansas,43,0,0.14672059569447282
C6507,lawrence fletcher,delaware,69,0,0.16488861267579935
C6508,ashley ramirez,north dakota,84,0,0.5602369889339306
C6509,gregory hines,mississippi,29,1,0.6492174915144799
C6510,justin fox,vermont,39,0,0.6355965786595306
C6511,tyler alvarez,illinois,34,0,0.8168307583300654
C6512,jose odonnell,nevada,55,1,0.4344802589418979
C6513,maria ramirez,new mexico,59,1,0.729607207107992
C6514,tonya gomez,michigan,18,1,0.7514770318543822
C6515,tyler mathis,oklahoma,83,1,0.5351257018654463
C6516,erin johnson,missouri,35,0,0.9923462065500938
C6517,sarah arnold,maryland,52,1,0.36730639976623414
C6518,corey mckee,hawaii,25,0,0.17701495862429795
C6519,kaitlyn hill,minnesota,34,1,0.19484699384934323
C6520,tracy stone,rhode island,59,0,0.06727527533807098
C6521,william brown,oklahoma,24,0,0.8604106727093623
C6522,joshua yang,louisiana,30,1,0.7224512338515154
C6523,helen walsh,utah,84,1,0.15553943275977333
C6524,makayla travis,arkansas,38,1,0.7598665867870097
C6525,eric roman,wisconsin,84,0,0.16095724976220982
C6526,joan walters,new york,85,1,0.2784686635921253
C6527,james conley,vermont,82,1,0.42079506290633906
C6528,brian kent,south dakota,88,0,0.16455558063042053
C6529,charles murphy,new hampshire,55,0,0.17556181086507217
C6530,lori sullivan,illinois,24,1,0.564198223718157
C6531,susan burns,north dakota,45,0,0.9407670971709219
C6532,rebecca hodge,wyoming,68,0,0.1947518538901244
C6533,christine hernandez,missouri,80,0,0.5568281598628753
C6534,christopher robinson,iowa,57,0,0.1730783109040147
C6535,dawn cortez,ohio,62,1,0.2975920470992869
C6536,denise cobb,alaska,19,1,0.8871427716490619
C6537,mercedes hester,idaho,47,0,0.2791915164735723
C6538,christopher buchanan,nebraska,29,0,0.725224066574084
C6539,joy lane,idaho,42,0,0.6551451753468616
C6540,andrea reed,michigan,56,1,0.021878745723448056
C6541,john woods,south carolina,64,1,0.555565190995998
C6542,william turner,nebraska,18,1,0.5135900673808331
C6543,andrew blake,maine,32,0,0.8424307762231003
C6544,amanda smith,california,36,0,0.7418834450918125
C6545,michael gibson,california,22,0,0.8181377880882212
C6546,brandon paul,ohio,48,0,0.9188775180273513
C6547,patrick kim,delaware,56,0,0.8291307888482863
C6548,justin figueroa,texas,46,1,0.8627128770818062
C6549,kylie oconnor,virginia,20,0,0.18619929428298887
C6550,daniel sullivan,maryland,86,0,0.5048756226035036
C6551,maria nguyen,nebraska,72,1,0.48637086194133927
C6552,katelyn schwartz,tennessee,74,1,0.3256836261933995
C6553,amy mclaughlin,massachusetts,47,0,0.01924857714308026
C6554,pamela snyder,oregon,49,1,0.9824800242954013
C6555,robert hall md,nevada,64,0,0.35691922137261645
C6556,natalie andrews,hawaii,88,0,0.837160732029415
C6557,bruce meyer,alaska,50,1,0.5871458143255112
C6558,alexander watson,kentucky,27,1,0.27992735178187955
C6559,alicia stevens dds,idaho,89,0,0.7756038326905798
C6560,tommy osborn,oregon,66,1,0.1636069307645064
C6561,margaret davis,alaska,61,0,0.027688993538773188
C6562,brian andrews,oklahoma,28,0,0.2444290762848932
C6563,pamela ferguson,north dakota,84,0,0.46813380494237355
C6564,theresa russell,tennessee,63,1,0.24771334087848662
C6565,bryan wiley,florida,53,1,0.11750096215911066
C6566,cristina anderson,california,20,0,0.5155979937296433
C6567,kristopher walter,vermont,26,1,0.5397039318000632
C6568,mia hayes,iowa,65,1,0.7221683823386164
C6569,allison johnson,colorado,73,1,0.6984159685691871
C6570,christopher lewis,kansas,90,1,0.3153396360574351
C6571,heather evans,rhode island,52,1,0.3292018653623643
C6572,reginald edwards,new hampshire,73,1,0.44207434522826494
C6573,kirsten mitchell,kentucky,50,1,0.9164267165542368
C6574,tyler torres,new hampshire,64,1,0.14854276369222075
C6575,david rivera,maryland,49,0,0.36322503969029407
C6576,james hopkins,arizona,39,1,0.8091266021886213
C6577,mark sanchez,tennessee,22,0,0.003949089056633381
C6578,michele rocha,alabama,53,1,0.7593213829636842
C6579,danielle carter,alabama,24,1,0.21585626384746026
C6580,thomas huerta,delaware,90,1,0.40635898210845744
C6581,miss crystal smith,ohio,18,0,0.5552951616950248
C6582,ms. janet beck md,virginia,41,0,0.9016697512828824
C6583,rebecca castillo,new mexico,19,0,0.6895741205530737
C6584,michael howell,illinois,37,0,0.6172115875147246
C6585,nancy mclean,north dakota,79,1,0.6325494740879662
C6586,peter manning,new mexico,39,1,0.7163228537880456
C6587,james hall,south carolina,50,0,0.078567841952632
C6588,pamela friedman,texas,41,0,0.3783131807255098
C6589,kimberly williams,north carolina,27,0,0.569757506972122
C6590,christopher avery,connecticut,46,1,0.2885643579070041
C6591,elizabeth johnson,alaska,53,1,0.5400543188077793
C6592,steven russell,indiana,46,1,0.9289161900312991
C6593,kyle dunn,alabama,37,1,0.551187814899126
C6594,stacey flores,montana,80,1,0.7693402235693529
C6595,kayla cisneros,oregon,29,1,0.7597356524710113
C6596,jeffrey mcgrath,new hampshire,28,1,0.5879385709481987
C6597,alexandra robinson,maryland,59,0,0.8518078861300431
C6598,jessica murphy,kansas,46,1,0.5348024058929952
C6599,anthony cooper,oklahoma,71,0,0.8848495395349762
C6600,zachary cooper,massachusetts,32,1,0.5656433783937161
C6601,peggy durham,kansas,87,0,0.40156246160858966
C6602,crystal miller,alabama,84,0,0.980305865648854
C6603,anthony hahn,colorado,48,1,0.012814990577914576
C6604,amy morgan,hawaii,72,0,0.19532835289279027
C6605,pamela barnett,ohio,69,1,0.7782001467787276
C6606,tammy walton,pennsylvania,49,1,0.8970551828027327
C6607,beverly bass,texas,62,1,0.4690146498562683
C6608,tracey dickerson,illinois,35,1,0.9574550494909289
C6609,ralph santiago,missouri,40,1,0.2492037298305767
C6610,stephanie webb,colorado,72,0,0.5482278932141238
C6611,juan valenzuela,washington,79,1,0.8573313894716426
C6612,jill short,north carolina,59,0,0.011444164579044847
C6613,john thomas,florida,84,1,0.6413646015325147
C6614,ashley martinez,colorado,68,1,0.23297056011418515
C6615,kevin singh,ohio,65,1,0.9640575414192044
C6616,derek hill,arizona,43,0,0.7633672485162489
C6617,rebecca case dvm,alaska,51,1,0.934922949619506
C6618,omar wilkinson,utah,23,0,0.6745581598312785
C6619,michael moore,texas,91,0,0.8202546717334602
C6620,tammy hooper,pennsylvania,86,0,0.4784294108640583
C6621,allen lopez,colorado,82,0,0.8923680592485965
C6622,kimberly green,new york,67,1,0.9488017552380953
C6623,eddie adams,alabama,30,0,0.9148938750279085
C6624,danny weber,north carolina,33,0,0.8282194504030136
C6625,phillip odom,texas,90,0,0.8806123833308195
C6626,michael gonzalez,oregon,59,0,0.687250759628432
C6627,brian west,vermont,20,1,0.6009586548010835
C6628,jacob wells,idaho,39,1,0.5572427447329484
C6629,yvette hale,north dakota,41,1,0.7701637495829625
C6630,christopher sims,north carolina,37,1,0.3036495137615769
C6631,taylor vasquez,vermont,60,0,0.1681915430866766
C6632,regina duncan,wyoming,51,1,0.08370108014642408
C6633,cynthia arias,hawaii,27,1,0.45461936328248365
C6634,dr. melissa wallace,louisiana,69,1,0.6232626191093567
C6635,jason vaughn,utah,41,1,0.24710408836618458
C6636,shannon lee,oklahoma,57,0,0.9719239533416055
C6637,anthony brandt,maine,65,1,0.3446283080063993
C6638,jodi watson,south carolina,21,0,0.7131526669039637
C6639,brian harper,indiana,34,0,0.2677270501329433
C6640,eric mercer,tennessee,42,1,0.3674450961923581
C6641,chase lutz,minnesota,84,1,0.6156553683941491
C6642,charles wagner,north carolina,76,0,0.7625835248041279
C6643,james alexander,oregon,82,1,0.4219709187034897
C6644,jennifer pace,rhode island,22,1,0.7209352855625173
C6645,ethan russell,ohio,75,0,0.7682694402984154
C6646,robert ramirez,california,68,0,0.6249739194694154
C6647,michael nelson,idaho,27,1,0.024897052416198884
C6648,michelle holmes,idaho,50,0,0.8613085350802843
C6649,ashley ramos,illinois,86,0,0.3750329182919391
C6650,ronald rice,missouri,90,1,0.8287541172540098
C6651,raymond hendricks,oklahoma,56,1,0.8544940412502994
C6652,shawn richardson,mississippi,62,1,0.9994774558803261
C6653,nancy nelson,new york,90,0,0.8976929756077833
C6654,eric hodge,michigan,27,0,0.8754458324771586
C6655,matthew schmidt,alaska,26,1,0.16456172803091607
C6656,joshua carter,delaware,51,0,0.8983267882561486
C6657,denise hester,illinois,50,1,0.4429040318166805
C6658,aimee davis,new hampshire,39,0,0.6352411903829285
C6659,melissa hughes,hawaii,89,0,0.8749908357714897
C6660,jonathan elliott,ohio,33,0,0.3946299132945097
C6661,david walker,west virginia,46,1,0.34536211938289685
C6662,colton gray,new jersey,19,1,0.990966474651481
C6663,justin rowland,pennsylvania,38,1,0.29060582971507143
C6664,shane sanchez,new mexico,59,1,0.11457848901181922
C6665,dwayne green,vermont,69,0,0.7775106533392241
C6666,george wood,indiana,32,0,0.31082547625525514
C6667,jason roman,north dakota,57,0,0.44024210321741286
C6668,connor ray,idaho,63,0,0.5603853417226466
C6669,brian baker,ohio,77,0,0.8158251108777175
C6670,patricia peterson,ohio,24,1,0.5342593459989716
C6671,carolyn shields,south carolina,73,1,0.04616184336625273
C6672,steven kirk,washington,50,1,0.9846529207193595
C6673,michele reyes,north carolina,67,0,0.2970475423821003
C6674,walter roman,washington,42,0,0.5623330991908886
C6675,martin patterson,maine,47,1,0.7706515356071025
C6676,fernando bailey,alaska,87,0,0.8857068939775423
C6677,mary hawkins,tennessee,89,0,0.5319840671976713
C6678,wesley martin,wyoming,50,0,0.2991866589802533
C6679,kari alexander,arizona,67,0,0.9759320648124253
C6680,sandra bullock,idaho,66,0,0.6776405928458382
C6681,joel walker,arizona,79,0,0.9777670198972651
C6682,miss patricia wu,montana,78,0,0.6360667158779447
C6683,lance baker,hawaii,57,0,0.8865220671348473
C6684,rebecca castillo,new hampshire,48,1,0.7908544231299487
C6685,michael white,kansas,48,0,0.9088372491029816
C6686,angela parker,massachusetts,71,1,0.7903413135604308
C6687,teresa rowland,alaska,87,0,0.09142841276761293
C6688,mr. craig sutton,south dakota,88,1,0.4377884502758924
C6689,ashley morris,arizona,48,1,0.840148351061895
C6690,christopher wilson,virginia,54,0,0.21874605102366695
C6691,brianna warren,kansas,35,0,0.6486551012280286
C6692,paula skinner,washington,60,0,0.5436051670808787
C6693,amy patrick,idaho,27,1,0.09514365412208603
C6694,michelle rivers,new jersey,90,0,0.514589777598348
C6695,david holmes,alabama,72,0,0.4823981372775332
C6696,janet graves,rhode island,80,0,0.44856085242272337
C6697,erin baxter,kansas,55,0,0.6103329805025532
C6698,joseph aguilar,alaska,22,0,0.5462107678390766
C6699,larry sanchez,wisconsin,57,0,0.7623338234288511
C6700,william church,utah,72,1,0.10652867919839426
C6701,carolyn norton,colorado,55,1,0.6967338746490251
C6702,lori chapman,pennsylvania,68,1,0.9476723560576532
C6703,whitney harper,idaho,90,0,0.4939816238855489
C6704,dennis miller,montana,30,0,0.12242251873302479
C6705,louis butler,hawaii,80,1,0.16693522873917788
C6706,patrick edwards,washington,22,1,0.018920824552711824
C6707,edward ellis md,indiana,23,0,0.7603307183315574
C6708,rachel summers,california,66,1,0.37551958489012527
C6709,justin cooper,virginia,59,1,0.8057375300366391
C6710,melissa johnson,rhode island,33,1,0.4523732618156264
C6711,kevin greene,alaska,63,0,0.8974653939756104
C6712,sarah sanford,wyoming,48,1,0.22340355398767353
C6713,donna watkins,kentucky,53,1,0.9244840654215203
C6714,kelli gibson,connecticut,30,1,0.6282688491487186
C6715,lisa lynch,new mexico,71,0,0.33325962018390365
C6716,neil pearson,new jersey,39,0,0.2683383984229567
C6717,keith walton,wisconsin,65,0,0.31355490823301746
C6718,eric kent,alaska,81,1,0.7960823450890737
C6719,raymond miles,illinois,71,0,0.6552133455179188
C6720,amanda zavala,maryland,70,0,0.8627196217959895
C6721,dawn jennings,new jersey,84,1,0.6075536101829855
C6722,timothy jones,north dakota,31,0,0.6679025767473402
C6723,madeline benson,hawaii,81,1,0.5510167076654553
C6724,bradley mahoney,new york,78,0,0.8672048210152504
C6725,thomas martin,wyoming,88,1,0.01864565892523873
C6726,james nguyen,mississippi,30,0,0.8889199611585319
C6727,robin nelson,connecticut,37,0,0.8950397445146621
C6728,david peters,georgia,79,1,0.5715889036157742
C6729,george frazier,new mexico,75,0,0.853886123453565
C6730,steve hobbs,north carolina,73,1,0.9558674311355304
C6731,sharon evans,new jersey,80,0,0.16354943417048295
C6732,patricia castaneda,west virginia,24,1,0.3824236003495327
